village_code,object_id,block_code,block_name,net_sown_area_in_hac,total_hhd,availablility_hours_of_domestic_electricity,availability_of_telephone_services,total_hhd_having_piped_water_connection,total_hhd_not_having_sanitary_latrines
398371,21-380-03386,3386,BALIKUDA,40.0,437,2,2,0.0,50
398255,21-380-03386,3386,BALIKUDA,4.98,548,4,2,0.0,74
398254,21-380-03386,3386,BALIKUDA,3.15,55,4,2,35.0,17
398293,21-380-03386,3386,BALIKUDA,4.58,150,4,2,0.0,7
398292,21-380-03386,3386,BALIKUDA,21.85,417,4,2,0.0,312
398209,21-380-03386,3386,BALIKUDA,23.0,1,1,2,0.0,1
397293,21-381-03337,3390,KUJANG,0.0,1,5,4,0.0,1
397148,21-380-03390,3390,KUJANG,1.0,1,5,4,1.0,1
398294,21-380-03386,3386,BALIKUDA,34.84,145,4,2,0.0,15
408903,21-386-03457,3543,NIMAPADA,168.0,860,4,4,1.0,1
384604,21-374-03583,3583,LATHIKATA,52.0,213,1,3,0.0,5
398296,21-380-03386,3386,BALIKUDA,38.77,189,4,2,0.0,5
398297,21-380-03386,3386,BALIKUDA,3.58,280,4,2,223.0,12
398295,21-380-03386,3386,BALIKUDA,3.45,142,4,2,12.0,54
398299,21-380-03386,3386,BALIKUDA,2.95,192,4,2,0.0,5
397149,21-380-03390,3390,KUJANG,0.0,1,5,4,0.0,1
397224,21-381-03337,3390,KUJANG,100.0,664,3,3,0.0,8
397227,21-381-03337,3390,KUJANG,100.0,235,3,2,0.0,0
398215,21-380-03386,3386,BALIKUDA,54.8,100,3,2,1.0,49
397225,21-381-03337,3390,KUJANG,100.0,217,3,2,0.0,0
398213,21-380-03386,3386,BALIKUDA,5.43,41,4,2,0.0,7
397200,21-381-03337,3390,KUJANG,18.0,293,3,2,0.0,12
398210,21-380-03386,3386,BALIKUDA,92.3,125,4,2,50.0,10
397546,21-380-03390,3390,KUJANG,110.0,796,3,3,368.0,125
398211,21-380-03386,3386,BALIKUDA,41.3,71,4,2,0.0,27
397215,21-381-03337,3390,KUJANG,8.0,2,3,2,0.0,1
397206,21-381-03337,3390,KUJANG,75.0,268,3,2,0.0,46
397205,21-381-03337,3390,KUJANG,45.0,269,3,2,0.0,52
397201,21-381-03337,3390,KUJANG,2.47,312,3,2,0.0,52
426710,21-396-03556,3556,RAMANAGUDA,9.0,110,3,3,4.0,2
409073,21-387-03546,3543,NIMAPADA,4.0,101,4,2,43.0,3
417763,21-391-03330,3331,KANTAMAL,15.0,26,4,3,0.0,0
387493,21-376-03493,3488,BAHALDA,232.0,239,3,3,110.0,0
408982,21-381-03341,3543,NIMAPADA,15.0,209,4,2,53.0,2
380313,21-372-03563,3316,BIJEPUR,100.0,222,4,2,0.0,50
426706,21-396-03556,3556,RAMANAGUDA,2.1,120,3,2,6.0,2
426708,21-396-03556,3556,RAMANAGUDA,9.0,224,3,2,2.0,1
426707,21-396-03556,3556,RAMANAGUDA,90.0,120,3,2,12.0,2
409042,21-387-03543,3543,NIMAPADA,36.33,104,4,2,0.0,12
409044,21-387-03543,3543,NIMAPADA,125.95,365,4,2,40.0,58
408911,21-381-03341,3543,NIMAPADA,9.1,25,3,2,0.0,17
408904,21-387-03543,3543,NIMAPADA,0.23,89,3,4,0.0,1
409046,21-387-03543,3543,NIMAPADA,28.33,81,4,3,40.0,13
408905,21-387-03543,3543,NIMAPADA,7.0,138,3,4,0.0,1
409045,21-387-03543,3543,NIMAPADA,2.47,92,4,2,0.0,1
380036,21-370-03319,3319,PADAMPUR,300.0,367,3,3,0.0,52
380055,21-370-03319,3319,PADAMPUR,200.0,84,3,3,0.0,9
380053,21-370-03319,3319,PADAMPUR,200.0,119,3,4,0.0,30
401490,,3402,RASULPUR,20.11,110,1,2,38.0,23
401143,21-382-03402,3402,RASULPUR,73.0,421,2,4,421.0,45
426724,21-396-03556,3556,RAMANAGUDA,93.0,100,3,3,6.0,2
426720,21-396-03556,3556,RAMANAGUDA,100.0,102,4,2,8.0,2
426723,21-396-03556,3556,RAMANAGUDA,187.0,102,1,2,5.0,2
426691,21-396-03556,3556,RAMANAGUDA,49.972,50,5,4,0.0,4
426662,21-396-03556,3556,RAMANAGUDA,21.15,32,4,4,0.0,8
426659,21-396-03556,3556,RAMANAGUDA,70.12,122,4,3,0.0,5
424719,21-396-03554,3554,MUNIGUDA,10.0,50,4,4,0.0,1
424758,21-396-03547,3554,MUNIGUDA,60.0,30,4,4,2.0,2
408908,21-387-03543,3543,NIMAPADA,12.0,210,3,4,0.0,2
380815,21-370-03313,3310,AMBABHONA,194.0,77,3,2,0.0,5
424721,21-396-03554,3554,MUNIGUDA,100.0,50,4,4,0.0,2
424720,21-396-03554,3554,MUNIGUDA,100.0,30,4,4,2.0,2
380029,21-370-03319,3319,PADAMPUR,100.0,153,3,4,0.0,25
380052,21-370-03319,3319,PADAMPUR,31.0,21,3,4,1.0,7
409057,21-387-03543,3543,NIMAPADA,2.0,35,4,2,24.0,2
409067,21-387-03543,3543,NIMAPADA,5.0,135,4,2,24.0,6
383867,21-374-03588,3587,SUBDEGA,270.0,383,4,4,25.0,0
397621,21-380-03389,3392,RAGHUNATHPUR,59.23,127,4,3,1.0,25
397620,21-380-03393,3392,RAGHUNATHPUR,103.98,439,4,2,12.0,37
916425,21-380-03389,3392,RAGHUNATHPUR,105.48,290,3,2,8.0,119
394456,21-378-03324,3324,BHANDARIPOKHARI,100.0,216,3,3,0.0,25
408907,21-387-03543,3543,NIMAPADA,7.8,447,3,4,0.0,2
431008,21-399-03485,3483,CHITRAKONDA,3.9,4,2,4,0.0,3
380823,21-370-03313,3310,AMBABHONA,57.48,36,3,4,0.0,3
430641,21-399-03483,3483,CHITRAKONDA,0.0,27,3,4,0.0,1
380824,21-370-03313,3310,AMBABHONA,49.79,71,3,2,0.0,5
379987,21-370-03313,3319,PADAMPUR,236.0,323,4,2,0.0,29
397622,21-380-03389,3392,RAGHUNATHPUR,85.0,191,4,2,0.0,41
397618,21-380-03389,3392,RAGHUNATHPUR,30.68,114,4,2,7.0,36
397824,21-380-03392,3392,RAGHUNATHPUR,326.8,308,4,2,10.0,8
397826,21-380-03392,3392,RAGHUNATHPUR,182.5,362,4,2,10.0,6
397823,21-380-03392,3392,RAGHUNATHPUR,56.0,22,4,2,0.0,3
397825,21-380-03392,3392,RAGHUNATHPUR,95.5,182,4,2,6.0,0
397834,21-380-03389,3392,RAGHUNATHPUR,43.0,148,4,2,2.0,3
397890,21-380-03389,3392,RAGHUNATHPUR,65.3,202,4,2,4.0,15
397891,21-380-03389,3392,RAGHUNATHPUR,185.2,447,4,2,32.0,40
431059,21-399-03485,3483,CHITRAKONDA,420.0,210,3,4,0.0,52
383868,21-374-03588,3587,SUBDEGA,215.0,383,4,4,15.0,7
431061,21-399-03485,3483,CHITRAKONDA,52.0,11,2,4,0.0,11
408895,21-387-03543,3543,NIMAPADA,1.0,288,4,2,0.0,218
380825,21-370-03313,3310,AMBABHONA,95.54,160,3,2,0.0,2
404638,21-384-03281,3281,KISHORENAGAR,75.73,22,5,4,0.0,0
404628,21-384-03281,3281,KISHORENAGAR,94.26,84,4,4,0.0,0
404630,21-384-03281,3281,KISHORENAGAR,89.7,111,4,4,0.0,0
431057,21-399-03485,3483,CHITRAKONDA,40.0,61,2,4,0.0,11
430647,21-399-03483,3483,CHITRAKONDA,2.47,21,4,4,0.0,1
388033,21-376-03503,3493,BISOI,2.9,57,5,4,0.0,2
430648,21-399-03483,3483,CHITRAKONDA,2.47,118,3,4,0.0,2
404658,21-384-03281,3281,KISHORENAGAR,126.31,61,4,4,0.0,35
380828,21-370-03313,3310,AMBABHONA,25.3,39,3,4,0.0,3
430652,21-399-03483,3483,CHITRAKONDA,0.11,52,5,4,0.0,1
401499,,3402,RASULPUR,67.058,280,2,2,100.0,24
401500,,3402,RASULPUR,26.07,242,2,2,29.0,117
401488,,3402,RASULPUR,12.01,108,1,4,19.0,22
395111,21-378-03328,3328,TIHIDI,25.0,1520,3,3,10.0,5
395084,21-378-03328,3328,TIHIDI,15.0,800,4,2,3.0,25
395137,21-378-03328,3328,TIHIDI,2.5,80,2,3,20.0,4
395176,21-378-03328,3328,TIHIDI,2.5,255,3,3,52.0,3
395138,21-378-03328,3328,TIHIDI,2.5,480,3,3,130.0,3
395175,21-378-03328,3328,TIHIDI,2.5,300,4,3,42.0,3
395174,21-378-03328,3328,TIHIDI,2.5,85,4,3,3.0,2
395124,21-378-03328,3328,TIHIDI,2.0,170,4,2,2.0,2
395152,21-378-03328,3328,TIHIDI,10.0,80,2,2,2.0,2
907172,21-378-03328,3328,TIHIDI,1.0,1,5,4,0.0,1
395151,21-378-03328,3328,TIHIDI,10.0,60,2,2,0.0,2
395162,21-378-03328,3328,TIHIDI,0.0,1,5,4,0.0,1
395165,21-378-03328,3328,TIHIDI,20.0,60,3,3,2.0,1
395167,21-378-03328,3328,TIHIDI,0.0,1,5,4,0.0,1
395170,21-378-03328,3328,TIHIDI,40.0,70,3,2,5.0,2
395153,21-378-03328,3328,TIHIDI,30.0,60,3,2,1.0,1
395168,21-378-03328,3328,TIHIDI,30.0,80,3,3,2.0,1
394460,21-378-03324,3324,BHANDARIPOKHARI,80.0,150,3,3,0.0,25
389815,21-376-03509,3509,SULIAPADA,23.0,297,4,2,0.0,0
388063,,3493,BISOI,1.2,73,4,3,0.0,1
387634,21-376-03495,3495,JAMDA,225.0,232,2,2,0.0,46
384596,21-374-03583,3583,LATHIKATA,660.0,243,3,2,1.0,25
395036,21-378-03322,3322,BASUDEVPUR,30.0,10,2,2,0.0,1
395047,21-378-03322,3322,BASUDEVPUR,60.0,120,3,4,0.0,3
414023,21-389-03360,3360,MOHANA,25.0,53,5,4,0.0,42
413930,21-389-03360,3360,MOHANA,30.065,60,3,2,0.0,8
413940,21-389-03360,3360,MOHANA,26.653,42,2,2,0.0,10
413928,21-389-03360,3360,MOHANA,260.201,800,3,3,0.0,242
413931,21-389-03360,3360,MOHANA,37.811,56,3,2,0.0,8
411172,21-388-03371,3371,DHARAKOTE,50.0,232,4,2,10.0,50
411335,21-388-03371,3371,DHARAKOTE,3.47,167,1,2,75.0,25
411345,21-388-03385,3371,DHARAKOTE,0.0,1,5,4,0.0,1
427949,21-397-03518,3518,NANDAHANDI,51.0,127,4,2,0.0,23
428022,21-397-03518,3518,NANDAHANDI,135.48,126,4,2,0.0,10
428015,21-397-03518,3518,NANDAHANDI,98.0,183,4,2,0.0,1
428025,21-397-03518,3518,NANDAHANDI,271.2,357,4,2,0.0,2
409090,21-387-03543,3543,NIMAPADA,800.0,452,3,4,179.0,8
409092,21-387-03543,3543,NIMAPADA,400.0,260,3,4,37.0,2
409030,21-387-03543,3543,NIMAPADA,615.0,360,3,4,25.0,3
409031,21-387-03543,3543,NIMAPADA,40.0,25,3,4,0.0,2
409029,21-387-03543,3543,NIMAPADA,3.0,14,3,4,3.0,2
409091,21-387-03543,3543,NIMAPADA,104.0,42,3,4,13.0,1
409369,21-387-03539,3543,NIMAPADA,34.5,162,4,4,0.0,30
382550,21-372-03564,3564,NAKTIDEUL,30.0,92,2,2,20.0,22
382547,21-372-03564,3564,NAKTIDEUL,30.0,40,2,2,0.0,10
382576,21-372-03564,3564,NAKTIDEUL,35.0,122,2,2,0.0,25
382580,21-372-03564,3564,NAKTIDEUL,100.0,355,2,2,25.0,150
419015,21-392-03569,3569,DUNGURIPALI,138.0,142,4,2,0.0,1
419013,21-392-03569,3569,DUNGURIPALI,108.0,108,4,2,0.0,1
418913,21-370-03312,3569,DUNGURIPALI,275.0,237,3,2,0.0,1
418916,21-370-03312,3569,DUNGURIPALI,500.0,587,4,2,328.0,25
419009,21-392-03569,3569,DUNGURIPALI,140.0,112,2,2,8.0,40
419008,21-392-03569,3569,DUNGURIPALI,225.0,213,3,4,0.0,30
419071,21-392-03569,3569,DUNGURIPALI,226.0,205,2,4,0.0,15
419070,21-392-03569,3569,DUNGURIPALI,8.0,1,2,2,0.0,1
418990,21-392-03569,3569,DUNGURIPALI,197.0,277,4,2,123.0,1
389246,21-376-03500,3500,KULIANA,35.0,137,4,2,0.0,85
388031,21-376-03503,3493,BISOI,2.9,139,4,4,0.0,1
389826,21-376-03509,3509,SULIAPADA,97.0,259,4,2,80.0,2
389810,21-376-03509,3509,SULIAPADA,12.0,33,3,4,0.0,2
384598,21-374-03583,3583,LATHIKATA,1245.0,450,3,2,0.0,82
405049,21-384-03277,3277,ATHMALLIK,2.89,290,4,3,45.0,85
405055,21-384-03277,3277,ATHMALLIK,1.8,59,3,4,5.0,20
405054,21-384-03276,3277,ATHMALLIK,2.5,65,4,4,5.0,5
380020,21-370-03319,3319,PADAMPUR,0.0,77,3,2,0.0,24
379954,21-370-03319,3319,PADAMPUR,255.5,214,4,2,0.0,72
411177,21-388-03385,3371,DHARAKOTE,30.0,52,4,2,1.0,19
411331,21-388-03371,3371,DHARAKOTE,3.47,103,1,2,10.0,80
411343,21-388-03371,3371,DHARAKOTE,3.47,259,1,2,50.0,150
411134,21-388-03371,3371,DHARAKOTE,2.47,298,3,2,1.0,15
397962,21-380-03389,3389,JAGATSINGHPUR,71.26,354,4,3,108.0,2
397980,21-380-03389,3389,JAGATSINGHPUR,2.47,1219,4,3,59.0,3
408921,21-387-03543,3543,NIMAPADA,100.0,475,4,2,166.0,50
421631,21-394-03534,3534,NUAPADA,96.0,127,3,2,0.0,35
419724,21-392-03571,3571,TARBHA,70.0,38,4,2,0.0,0
389250,21-376-03500,3500,KULIANA,45.0,91,3,3,0.0,82
379989,21-370-03319,3319,PADAMPUR,474.13,1455,1,2,590.0,300
379991,21-370-03319,3319,PADAMPUR,30.0,53,5,2,0.0,7
379988,21-370-03319,3319,PADAMPUR,110.0,219,3,4,0.0,109
379990,21-370-03319,3319,PADAMPUR,189.61,419,3,4,390.0,221
380017,21-370-03319,3319,PADAMPUR,0.0,227,4,2,3.0,122
380018,21-370-03319,3319,PADAMPUR,0.0,366,3,2,30.0,21
380019,21-370-03319,3319,PADAMPUR,0.0,164,3,2,0.0,164
397476,21-380-03389,3393,TIRTOL,16.0,472,4,2,0.0,430
397485,21-380-03389,3393,TIRTOL,5.6,195,3,2,5.0,9
397482,21-380-03389,3393,TIRTOL,41.0,199,3,2,0.0,18
397483,21-380-03389,3393,TIRTOL,13.0,297,4,2,114.0,3
397486,21-380-03389,3393,TIRTOL,35.0,237,3,2,41.0,204
397473,21-380-03389,3393,TIRTOL,13.0,248,4,2,0.0,230
428337,21-398-03468,3468,BORIGUMMA,4055.0,470,4,2,180.0,150
428325,21-398-03468,3468,BORIGUMMA,125.0,200,4,1,0.0,35
428134,21-398-03472,3468,BORIGUMMA,336.0,292,2,2,20.0,45
422054,21-394-03532,3532,KHARIAR,120.0,82,3,4,0.0,0
394649,21-378-03327,3327,DHAMANAGAR,60.0,4,4,2,3.0,1
384705,21-374-03579,3579,KOIDA,8.0,563,3,2,0.0,5
379925,21-370-03320,3318,JHARBANDH,130.0,166,4,2,0.0,50
379924,21-370-03320,3318,JHARBANDH,153.0,95,4,4,0.0,28
379926,21-370-03320,3318,JHARBANDH,201.0,176,4,2,0.0,25
379927,21-370-03320,3318,JHARBANDH,102.0,59,4,2,0.0,27
379920,21-370-03320,3318,JHARBANDH,430.0,445,4,2,5.0,117
395048,21-378-03322,3322,BASUDEVPUR,40.0,97,3,2,0.0,3
395051,21-378-03322,3322,BASUDEVPUR,70.0,241,3,2,0.0,25
397487,21-380-03389,3393,TIRTOL,46.0,196,4,2,0.0,176
397921,21-380-03387,3389,JAGATSINGHPUR,130.0,277,4,3,50.0,30
397481,21-380-03389,3393,TIRTOL,3.6,89,3,2,5.0,72
422056,21-394-03532,3532,KHARIAR,469.0,555,3,4,0.0,0
422060,21-394-03532,3532,KHARIAR,323.0,444,3,4,0.0,0
422055,21-394-03532,3532,KHARIAR,206.0,103,3,4,0.0,0
422053,21-394-03532,3532,KHARIAR,640.0,805,3,4,0.0,0
419705,21-392-03571,3571,TARBHA,80.0,70,4,2,0.0,5
381301,21-372-03558,3558,BAMRA,80.0,167,3,2,0.0,10
397395,21-380-03388,3388,ERASAMA,90.0,71,3,2,50.0,37
419686,21-392-03571,3571,TARBHA,100.0,106,4,2,0.0,5
419713,21-392-03571,3571,TARBHA,180.0,180,4,2,0.0,5
419706,21-392-03571,3571,TARBHA,45.0,115,4,2,0.0,16
419725,21-392-03571,3571,TARBHA,190.0,95,4,2,23.0,2
419712,21-392-03571,3571,TARBHA,100.0,380,4,2,60.0,30
394458,21-378-03324,3324,BHANDARIPOKHARI,105.0,180,3,3,0.0,12
425552,21-396-03551,3551,KALYANSINGPUR,55.0,144,3,4,0.0,22
407591,21-386-03456,3456,BALIANTA,0.0,222,4,2,0.0,76
419707,21-392-03571,3571,TARBHA,80.0,66,3,2,0.0,0
419710,,3571,TARBHA,210.0,146,2,2,0.0,2
395049,21-378-03322,3322,BASUDEVPUR,45.0,116,3,2,0.0,25
397972,21-380-03389,3389,JAGATSINGHPUR,147.0,285,4,2,13.0,14
397973,21-380-03386,3389,JAGATSINGHPUR,116.0,551,4,3,125.0,18
398009,21-380-03386,3389,JAGATSINGHPUR,154.0,225,4,2,3.0,11
397974,21-380-03386,3389,JAGATSINGHPUR,154.0,132,4,2,2.0,19
398012,21-380-03386,3389,JAGATSINGHPUR,63.0,76,4,2,2.0,11
916427,21-380-03388,3389,JAGATSINGHPUR,54.0,80,4,2,2.0,9
398010,21-380-03388,3389,JAGATSINGHPUR,117.0,241,4,2,1.0,9
398011,21-380-03388,3389,JAGATSINGHPUR,32.0,37,4,2,3.0,3
409080,21-387-03543,3543,NIMAPADA,11.0,203,3,2,0.0,1
425555,21-396-03551,3551,KALYANSINGPUR,25.0,78,3,4,0.0,15
418550,,3329,BOUDH,10.0,35,4,3,10.0,0
408934,21-387-03543,3543,NIMAPADA,1.0,258,4,4,0.0,14
394462,21-378-03323,3324,BHANDARIPOKHARI,50.0,32,3,3,0.0,5
425556,21-396-03551,3551,KALYANSINGPUR,22.0,89,3,4,0.0,12
384608,21-374-03583,3583,LATHIKATA,250.0,203,2,4,0.0,2
380326,21-370-03316,3316,BIJEPUR,258.0,525,3,4,15.0,10
404661,21-384-03281,3281,KISHORENAGAR,15.12,7,4,2,2.0,2
394457,21-378-03323,3324,BHANDARIPOKHARI,50.0,110,3,3,0.0,12
409026,21-387-03543,3543,NIMAPADA,3.27,254,1,2,150.0,100
418399,21-386-03460,3330,HARABHANGA,1.0,47,4,3,0.0,0
427411,21-397-03515,3515,JHARIGAM,346.5,345,4,2,158.0,1
394461,21-378-03323,3324,BHANDARIPOKHARI,95.0,170,3,3,0.0,9
381342,21-372-03558,3558,BAMRA,123.27,218,2,2,0.0,190
422049,21-393-03286,3532,KHARIAR,350.0,400,3,2,155.0,3
418401,21-391-03329,3330,HARABHANGA,5.0,77,3,2,0.0,4
381313,21-372-03558,3558,BAMRA,95.57,449,3,2,0.0,400
381316,21-372-03558,3558,BAMRA,86.94,157,3,2,0.0,100
418390,21-391-03329,3330,HARABHANGA,1.0,18,3,3,1.0,7
380232,21-370-03315,3321,SOHELLA,252.0,372,4,3,39.0,48
380357,21-370-03316,3316,BIJEPUR,80.0,199,3,4,0.0,15
420418,21-393-03289,3289,GUDVELLA,202.0,292,3,2,112.0,2
397615,21-380-03392,3392,RAGHUNATHPUR,39.4,208,3,3,0.0,62
400316,21-381-03338,3341,NIALI,38.17,120,4,3,0.0,1
423638,21-395-03411,3411,GOLAMUNDA,180.0,425,2,4,0.0,20
384027,21-374-03573,3587,SUBDEGA,0.0,279,3,4,23.0,47
425603,21-396-03551,3551,KALYANSINGPUR,12.0,73,3,4,0.0,14
382639,21-373-03348,3348,TILEIBANI,44.39,62,1,4,0.0,0
404676,21-384-03281,3281,KISHORENAGAR,40.2,174,4,2,25.0,20
404712,21-384-03281,3281,KISHORENAGAR,80.65,203,4,2,20.0,40
389357,21-376-03490,3500,KULIANA,2.47,34,4,4,3.0,1
401374,21-382-03403,3397,DAHRMASALA,22.26,135,4,2,0.0,40
407530,21-386-03460,3456,BALIANTA,0.0,110,4,3,0.0,8
388028,21-376-03493,3493,BISOI,8.7,96,5,4,0.0,1
390683,21-376-03487,3487,BADASAHI,144.0,234,4,2,0.0,0
408958,21-387-03543,3543,NIMAPADA,1.0,442,3,2,65.0,47
379833,21-370-03318,3318,JHARBANDH,159.0,437,4,2,7.0,388
380294,21-370-03321,3321,SOHELLA,2.47,160,3,2,0.0,2
427582,21-397-03515,3515,JHARIGAM,112.13,123,4,2,0.0,1
425610,21-396-03551,3551,KALYANSINGPUR,8.0,42,3,4,0.0,6
394886,21-378-03323,3323,BHADRAK,75.0,1025,4,3,45.0,455
408961,21-387-03543,3543,NIMAPADA,1.0,78,4,4,0.0,13
382577,21-372-03564,3564,NAKTIDEUL,150.0,360,3,2,50.0,100
404674,21-384-03281,3281,KISHORENAGAR,20.12,38,4,2,7.0,2
404677,21-384-03281,3281,KISHORENAGAR,101.15,265,4,2,25.0,150
409471,21-387-03539,3539,GOP,80.0,69,4,2,0.0,1
382619,21-373-03348,3348,TILEIBANI,143.37,38,1,4,0.0,0
382674,21-373-03348,3348,TILEIBANI,195.0,175,2,4,35.0,5
382618,21-373-03348,3348,TILEIBANI,171.29,133,2,4,11.0,5
379834,21-370-03318,3318,JHARBANDH,136.0,270,4,2,1.0,198
382628,21-373-03348,3348,TILEIBANI,341.43,267,2,3,15.0,17
404662,21-384-03281,3281,KISHORENAGAR,95.16,203,4,2,50.0,45
382809,21-373-03348,3348,TILEIBANI,2.47,70,2,4,0.0,5
427832,21-397-03516,3516,KOSAGUMUDA,360.0,956,4,2,98.0,206
382616,21-373-03348,3348,TILEIBANI,2.47,101,3,4,0.0,7
425545,21-396-03551,3551,KALYANSINGPUR,2.0,20,3,4,0.0,2
427784,21-397-03516,3516,KOSAGUMUDA,288.28,1703,2,2,2.0,2
382629,21-373-03348,3348,TILEIBANI,2.47,23,2,4,0.0,2
400310,21-381-03338,3341,NIALI,29.11,180,4,3,0.0,1
382638,21-373-03348,3348,TILEIBANI,63.82,53,1,4,0.0,0
422522,21-395-03419,3419,MADANPUR RAMPUR,1.47,27,3,4,0.0,4
382643,21-373-03348,3348,TILEIBANI,148.35,168,1,4,0.0,0
382642,21-373-03348,3348,TILEIBANI,121.62,116,1,4,0.0,0
382608,,3348,TILEIBANI,71.0,115,3,4,0.0,26
409094,21-387-03543,3543,NIMAPADA,3.2,363,5,2,100.0,50
382640,21-373-03348,3348,TILEIBANI,142.64,165,1,4,0.0,0
382641,21-373-03348,3348,TILEIBANI,67.8,55,1,4,0.0,0
408924,21-387-03543,3543,NIMAPADA,1.0,959,4,2,3.0,200
400608,21-382-03403,3398,DANAGADI,22.08,102,4,2,0.0,35
379862,21-370-03318,3318,JHARBANDH,298.0,411,4,2,7.0,380
425642,21-396-03551,3551,KALYANSINGPUR,2.47,13,4,4,5.0,1
382607,21-373-03348,3348,TILEIBANI,79.0,105,3,4,0.0,51
422528,21-395-03419,3419,MADANPUR RAMPUR,0.12,16,4,4,0.0,2
382611,21-373-03348,3348,TILEIBANI,156.0,176,3,4,0.0,21
423649,21-395-03411,3411,GOLAMUNDA,91.5,112,4,2,0.0,0
382609,,3348,TILEIBANI,230.0,355,3,2,0.0,57
382612,21-373-03348,3348,TILEIBANI,351.0,345,3,4,0.0,48
400419,21-382-03403,3403,SUKINDA,95.0,373,4,4,8.0,0
394655,21-378-03327,3327,DHAMANAGAR,60.0,97,3,2,0.0,1
382614,21-373-03348,3348,TILEIBANI,47.0,33,3,4,0.0,2
384159,,3581,KUTRA,0.0,350,4,2,0.0,0
382610,,3348,TILEIBANI,141.0,293,3,4,0.0,51
401377,21-382-03397,3397,DAHRMASALA,32.32,1519,3,1,145.0,437
401341,21-382-03397,3397,DAHRMASALA,20.0,122,3,2,0.0,100
394657,21-378-03327,3327,DHAMANAGAR,70.0,200,3,3,30.0,2
401342,21-382-03397,3397,DAHRMASALA,150.0,1005,3,2,0.0,30
401298,21-382-03397,3397,DAHRMASALA,10.0,30,3,2,8.0,1
401403,21-382-03397,3397,DAHRMASALA,55.0,230,4,3,0.0,215
394661,21-378-03327,3327,DHAMANAGAR,50.0,365,3,2,10.0,2
384029,21-374-03573,3587,SUBDEGA,0.0,87,3,4,0.0,8
401424,21-382-03398,3397,DAHRMASALA,92.0,186,4,3,0.0,156
417830,21-391-03331,3331,KANTAMAL,50.0,38,3,4,0.0,18
412545,21-388-03384,3384,SHERAGADA,40.0,383,4,2,0.0,0
401426,21-382-03397,3397,DAHRMASALA,16.05,65,4,3,0.0,2
384607,21-374-03583,3583,LATHIKATA,12.0,91,2,4,56.0,3
401440,,3397,DAHRMASALA,43.05,90,4,3,0.0,90
400394,21-382-03403,3403,SUKINDA,85.0,82,4,4,0.0,1
401431,21-382-03397,3397,DAHRMASALA,29.08,153,4,3,35.0,98
422488,21-395-03419,3419,MADANPUR RAMPUR,50.0,20,5,4,0.0,1
389241,21-376-03500,3500,KULIANA,55.0,78,4,2,0.0,68
421390,21-393-03295,3296,TITLAGARH,54.0,108,3,3,5.0,2
394953,21-378-03322,3322,BASUDEVPUR,200.5,160,3,3,50.0,39
394955,21-378-03322,3322,BASUDEVPUR,20.5,60,3,3,0.0,5
397613,21-380-03392,3392,RAGHUNATHPUR,80.0,328,3,3,0.0,154
397887,21-380-03389,3389,JAGATSINGHPUR,25.2,400,3,4,0.0,2
397865,21-380-03389,3389,JAGATSINGHPUR,1541.15,890,4,3,64.0,0
408985,21-387-03543,3543,NIMAPADA,200.0,180,4,2,32.0,150
408988,21-387-03543,3543,NIMAPADA,78.0,125,4,2,23.0,100
382544,21-372-03564,3564,NAKTIDEUL,75.0,92,2,2,0.0,50
384699,21-374-03579,3579,KOIDA,8.0,35,3,2,0.0,4
384169,,3581,KUTRA,0.0,640,4,2,0.0,2
401427,21-382-03397,3397,DAHRMASALA,41.0,112,4,3,0.0,98
401430,21-382-03397,3397,DAHRMASALA,62.0,153,4,3,0.0,78
389849,21-376-03509,3509,SULIAPADA,74.0,125,4,2,25.0,0
401439,21-382-03397,3397,DAHRMASALA,42.0,25,4,3,0.0,5
406992,21-386-03461,3461,BOLAGARH,175.15,145,4,2,0.0,46
401423,21-382-03397,3397,DAHRMASALA,27.0,32,4,3,0.0,1
427524,21-397-03513,3515,JHARIGAM,2.47,8,3,2,8.0,5
401433,21-382-03397,3397,DAHRMASALA,36.0,180,1,2,0.0,10
396498,21-379-03437,3437,KENDRAPADA,98.15,230,4,2,0.0,37
401400,21-382-03397,3397,DAHRMASALA,97.0,498,1,2,0.0,25
417889,21-391-03331,3331,KANTAMAL,3.0,1,4,4,0.0,1
401256,21-382-03397,3397,DAHRMASALA,100.0,130,2,3,25.0,5
384606,21-374-03583,3583,LATHIKATA,75.0,82,2,4,0.0,2
401338,21-382-03397,3397,DAHRMASALA,88.0,84,3,2,84.0,15
426910,21-396-03549,3549,GUDARI,1.0,35,2,2,1.0,1
401295,21-382-03397,3397,DAHRMASALA,55.0,176,3,2,90.0,15
417828,21-391-03331,3331,KANTAMAL,100.0,208,4,2,0.0,12
389847,21-376-03509,3509,SULIAPADA,97.0,82,4,2,0.0,0
382495,21-372-03565,3565,RAIRAKHOL,55.06,15,4,4,0.0,6
396005,21-379-03442,3442,RAJNAGAR,85.0,104,3,2,2.0,1
401300,21-382-03397,3397,DAHRMASALA,67.0,104,3,2,90.0,5
427185,21-396-03550,3550,GUNUPUR,243.63,243,3,4,0.0,28
401299,21-382-03397,3397,DAHRMASALA,247.0,306,3,2,155.0,105
401388,21-382-03403,3397,DAHRMASALA,2.5,95,4,3,0.0,21
388023,,3493,BISOI,0.8,11,4,4,0.0,1
